変数1,変数2,変数3,変数4,変数5,誤差項,実測値
3.3756540841526848,-2.8256887119305496,-0.8088979422752978,13.108589047837299,-18.33384761827424,-2.5580742866454718,-50.979564493691896
1.8860543530281626,-4.320269255981318,-6.882530442197099,17.0852847554958,-14.550490153898505,0.8043838452566657,-36.79095413133139
6.043310010284123,3.1354690385510136,-0.478702275396488,17.870970388605237,-19.533000994738295,1.091520998423043,-6.173414992345208
8.317866357769432,1.3856566927125318,-2.2286946884512036,12.842703150133547,-10.401720064281294,0.7821850905867854,15.4633044954384
8.01503456468646,4.23030161793405,-6.341842220059569,13.983339856516737,-13.240603709798329,-1.4338149185123568,-6.607132791781839
9.912629149221656,0.4966466951627222,-1.4748271896437473,18.76992511917398,-12.905560639120992,-1.0595536670822268,31.772597719418215
3.42164243807661,0.45855878640774694,-8.377798314317756,18.828523238010625,-15.540747664678747,-0.6781481575028813,-24.072249977416796
3.134450247308105,-3.0182551505499076,-2.4719980531320607,17.79847981921902,-12.290746407021771,0.1988342447307009,3.7728977291334007
1.9944984435430357,1.093812923829482,-9.826718589605361,17.563887521868338,-16.8020814878112,0.550947062958687,-43.478542954413754
6.554657412725943,4.468960704404692,-6.098391090887567,14.315702048428275,-13.1257309216163,1.0109913031458893,-3.042251409294831
5.937949168217811,-1.7819509196353298,-1.177452276807836,13.000437264313579,-17.686935525638702,1.7554331848381102,-36.54375717712793
1.0718705647959703,-3.9461607808913604,-0.8076630619602181,12.52861457388616,-18.645716495285704,0.31611896352420904,-60.84050059968223
6.342414439425328,-2.744969500954677,-2.7041019771778334,11.996000661003594,-15.235393675540216,-1.2209923796612328,-38.019838660609274
4.16762665006364,-0.026079077741690604,-1.297416271353411,15.172102460709242,-11.130369753403937,1.9979968646436,15.143641629254763
2.062585812041334,-2.971773989376083,-6.593289847271534,16.377855277412174,-17.963410214645336,0.9026994540767269,-55.151795179866134
2.947520946773934,-4.840841856000426,-6.7350267354068025,12.522373288012766,-12.576075263158273,-0.22677741533400284,-47.63895317030044
1.3763346500127294,2.411191019239652,-8.67484508230424,13.553787457956872,-17.324165153721165,0.5255343173109355,-59.363657286704225
9.343670672241624,0.8039827879368246,-3.1458574155732064,19.15786209881104,-11.161074496258804,0.5934585580920743,38.93218212059535
7.54926751425424,-2.647878131384248,-3.0992424213168457,19.892236458169428,-11.897874322295495,0.7853990410440354,24.617266347206556
9.453228017898228,-2.3031577119821334,-3.194920985188901,16.629057453515003,-19.05093661630894,0.6900660793870488,-30.25296739179713
9.007007855132686,-0.9195313230350877,-9.278867266328572,14.790371877076721,-11.395480303715145,0.6796717514421168,-14.601398009619329
6.210896484577665,1.4374993989298943,-0.981164901764366,11.6197780726886,-11.29133981289365,0.432034050344864,4.5925170953135215
1.8139837006695603,-3.6349940539744443,-5.824559322284564,13.599711539030956,-15.266392524837922,0.13717457657590643,-53.03787492701931
8.18114284913808,-3.427646888062066,-6.562608395756172,10.112029550746191,-11.715688092265824,0.8981052547813622,-38.00696409401735
4.299680422054023,3.6072099855969793,-3.880690924857987,12.019425278533415,-14.083871185697628,0.5583691570426986,-18.949504463008942
4.396939508310604,1.4291121320219125,-8.223470200674154,10.919383004489708,-18.02582707948463,-1.3804177554019672,-73.75113059987086
3.281254486399401,-3.366553491386335,-4.030708344725272,12.24442593810862,-15.276147160603001,1.6377249297860172,-47.45701322355018
6.61575671687388,2.405741177235779,-5.866047114049493,14.456496502764969,-19.225380144170742,1.6856570699861122,-43.39959277195637
1.1120649283319606,-0.19993634045518682,-1.91629310112533,13.791243245027417,-18.46921984461141,-0.6680686388015359,-47.568023050535864
6.096829530392979,2.5582168742546383,-7.638855879722507,18.334287501934988,-10.32917637175413,0.5927345226496775,20.601999966459687
9.960567944374404,-1.0839229813749696,-4.362695021145698,18.118271776464436,-14.509005551516626,-0.6772637822627717,3.078648651000746
6.821194619322241,1.5898529378552144,-0.24994559695152851,17.889841782583474,-18.603571319396927,-1.7321537965385454,-5.492207135598724
2.8756497065656648,2.4246831732504868,-1.0176285723323932,16.05451497810948,-19.369611829259338,-0.4928219913181594,-26.48308343277356
1.8306579516462507,-0.8099176013660534,-9.979666092827816,16.125011785169843,-17.223582167633044,-0.8526571371730411,-61.25619248923902
3.4839506924302976,-1.6034261645918422,-7.8995762045978415,15.444438655908524,-11.848272078519086,0.7684565078143212,-21.53966461106387
5.652519134387003,-3.2384973775248427,-0.8653234092354616,10.930155622237534,-14.414339806155617,1.1839842881867593,-31.523023938301638
1.482595634814472,-4.364061393245418,-5.912424721987996,17.632346341541318,-17.208281237772162,-0.22177756307542934,-48.086425080061105
5.85533236830214,-4.836319624046338,-6.494916556649189,16.695592983556118,-13.973499451891268,-0.550021742982418,-28.691013898680925
3.0936858810667154,2.084282995064749,-4.864687823466587,19.323943394380926,-10.081783918668007,0.5718638112460822,30.68234672460401
6.968962153845876,2.0469882085684574,-7.880590765233935,15.544584177046668,-12.21924510388898,0.08026488971463162,-5.95575897592452
7.841986227750897,3.783009504525392,-6.726869783559698,10.543521233107839,-18.46894436501039,-0.1693074039600524,-57.13984559364403
8.445734250768112,4.624548229249074,-6.887396074669599,10.940940819439962,-11.653773057788799,-0.28077592205618107,-11.283181280984119
4.0046404429555,-4.725800782663789,-3.7749352943549113,19.49625328359852,-13.490410419066716,0.4531740104333542,-3.275884725474345
9.297674854878132,-3.0052633224310488,-9.647515492178185,17.873320089957918,-16.159728851017015,0.8316483259551007,-34.77062655660702
1.753683963932089,-2.3639197842574,-1.0478929196542186,19.770490187328377,-18.20246802187554,0.3928544010024717,-16.74546589713378
4.837970484830097,-4.208316678095638,-7.4678235647743705,15.763015951715753,-15.053835132163922,-1.4599520751491977,-44.78818643327816
8.188660726778158,-2.988571620581716,-6.33042045441094,11.605072622011729,-13.537240927669433,0.16250884731894524,-39.945648834471605
7.360588505889264,2.6725168743379335,-2.7952463654559967,14.77772963963692,-18.361676662729845,0.1667853308214822,-23.556884274404638
4.655204476495881,-1.576970202814275,-6.706001034599458,11.467967857684743,-17.116144576649923,-0.42295307131995646,-67.02448703664467
6.399502393644795,4.498042656994821,-0.7216737305614664,16.1975109134453,-16.472483198367485,-1.8703354228719609,4.688757790177817
1.6160447038708137,-3.165358801300988,-9.393637258565322,13.296649160625263,-18.42623687438759,0.4568853772402837,-86.45582609638159
2.9231781514650823,4.533211184933059,-0.23869028611605714,16.649744708720988,-17.460825037994926,0.6309093299405649,-1.3940886411589442
1.9636626768932486,-4.019104788802984,-8.210655213437308,14.596281833548021,-13.64839428944859,0.37767025956266814,-48.50389617576044
9.084272589223225,-4.650436818135555,-0.9391765720905134,11.914663849714575,-13.511084253430798,0.8084449609603296,-19.224212875373865
7.664913350799542,-0.4756207889005024,-9.026030523266574,14.380779281330696,-13.580089072841954,0.43069966064019144,-30.347096127926772
6.909393870169652,-4.5029196026296505,-8.346716574122876,11.730335103000089,-12.255079209753617,2.0805061155288787,-44.87513099203354
7.3038207343011665,2.8464253335749827,-8.470029664866903,12.008991629815974,-15.625828740722968,-0.3657322801876186,-43.80894776558589
4.916851996190697,0.3107340922705486,-7.327851372166481,12.095193113144346,-16.120136941246628,0.9791380192877625,-52.81121728194316
4.065772712603612,1.1761613407218636,-1.216922292905048,18.9893499547449,-17.789449687345233,-1.560208269012264,-5.557816343606547
4.092943370388001,1.2174417521045866,-1.7052679888820563,18.802667562489695,-10.864416662715547,-0.2556976113211337,34.58828026639559
8.404081698062564,-1.249498228624224,-1.904037710378514,11.264580018563544,-17.234080448076135,-1.7915981799534066,-42.4296629068541
3.846215900897562,0.01508542382169864,-5.965650589546203,16.758389807468056,-16.929491292564606,-1.0432204911134437,-33.95313349408538
0.7032881093807997,-3.1736602964458607,-6.822778101041415,19.91079208142835,-17.99835227942141,0.395535531439218,-42.44613481268913
7.556135503810941,-1.5696294636439623,-1.297439581700349,17.650485866490307,-13.959456149088293,-0.5494459444982633,10.159870783312112
3.5451093309038892,-1.6740022313107472,-6.030767261765218,14.573286103982856,-18.835272661719053,-1.3773997315756974,-62.57746226116108
5.533090250628254,4.490857146498724,-8.96631497382388,14.286950150340992,-11.594497329966662,-0.18925576226146198,-8.647996944899306
9.754605418490748,1.5312932391197984,-0.5332507858241371,16.959132982910585,-17.821800157663805,1.0072069946102742,1.842158374224712
1.8930152855911742,2.4386667001440703,-2.1637639270592137,14.816871299478711,-14.298285105135363,0.42459505769403405,-7.8337841123468905
6.60251648174989,4.820749500003643,-3.671487313208887,19.06605384482263,-14.316407741621823,-0.17569580981587243,23.2374591752415
9.399750015157732,4.129203009644462,-2.4764165594476326,16.580174323307197,-15.726627624301225,-0.9039297651532854,9.91861892703367
0.6297539426992904,1.4633458358678189,-9.958912609718947,13.569060737758317,-12.678839681128721,-1.377854916829771,-42.79169436068426
1.4677635224667551,-2.968565975118609,-1.2182262635871215,15.283235039591329,-10.614027795155081,1.814665558856965,4.703598051112315
2.100443608553031,-1.9642921527925106,-9.146660031185688,16.168400947064526,-14.828794086582736,0.40245445527999046,-45.00693469490802
1.7874813527255273,0.9329131951607641,-4.676260874808888,19.952348883798596,-11.409620753295798,-0.17943122012696935,19.793247470789016
0.2448234620448686,2.793366051280768,-6.5300335310871205,12.151150364510439,-12.212527970309567,-0.3456095989302185,-29.11541464465187
0.3180248092468463,3.6719223699644825,-8.822292731830144,14.773267880810257,-16.258729592733797,0.09228870668917515,-46.23110364459575
5.629351753270575,-2.376634487310051,-2.8534059884650054,12.561999030836716,-14.65064554620475,3.3645298384801325,-28.014172193813813
5.742315536722062,-1.1279604728613348,-1.1344907193782579,16.62771732775756,-15.489101186318019,1.5779897052174139,-3.6552439965558303
7.695541158149411,-0.028454745206186516,-0.7908660846434774,16.470408233970915,-18.213558489983274,1.0968392099825464,-12.690216817956186
8.656596808640764,1.2044629182982005,-8.177275359972601,11.44605141042983,-17.83216915989877,0.4427697495824956,-60.10250722537524
7.309857563183614,-3.136104076299863,-2.297158109999806,18.751791691262532,-15.397088975295704,0.6056421027428801,-0.9951628352502805
6.555957133760461,-1.3059369823778786,-7.470795041063703,12.158013362995256,-19.707995336611216,0.061032357912397285,-77.08594969064615
6.753694194281879,2.0500641969913813,-5.137223199205007,19.476900175754757,-10.6242745448076,-1.3300069976022495,32.417534795043814
6.2611022303838,-1.2084877789350679,-2.0116092877201464,16.092915713642686,-11.394351927213748,-0.40761361432909643,13.54115736368365
5.309200689540786,-4.746391683944225,-2.6624580625167695,15.64000412522494,-18.669572335955145,0.04534260789693215,-47.0426767045274
2.095009677412359,-1.0545327090885048,-3.6965137204585394,14.90603529386672,-18.373249911079697,0.00958299694929157,-48.45937365447024
6.079862436472635,-2.017638321371079,-2.5806136895691223,10.521885594783134,-14.080664601950897,-1.073096193506142,-36.1633006807403
1.901461204560887,3.6735839538612716,-6.40166038773113,14.552295285844625,-10.144020661899328,-0.3284925278591736,1.7858926497490466
6.674217347109891,2.6060335523251705,-0.29952307555385005,19.919585803457032,-17.688824973061713,-0.010896211310047947,14.422526016584733
2.0430932216611977,4.785841472038921,-1.9335773753507528,13.969348254225647,-10.725003893944768,-1.0598534299713136,16.14626583552446
0.5326440135340271,3.954601059896264,-8.354507933264744,11.762410672413049,-19.944095540532935,-0.09825122431608209,-80.43971163175058
2.199845256816525,-1.9836836746284767,-2.937727218777889,19.591195720437206,-16.534425996780953,0.20235534183643372,-13.35049142202718
7.967445994747255,-0.09363516357732315,-0.6874496882829497,18.45006252400817,-18.45869315594133,1.395435892169033,-3.2022226778073417
0.6179388999269175,-4.335531785962781,-0.7403708231473818,16.448414135865896,-12.999738627336473,-2.5828682976043558,-12.071430232917756
5.979029279739149,-2.2679012427001277,-4.805830610628329,16.024289983341422,-15.761696203401343,0.992323445503299,-26.52537146933304
0.8884172240899446,1.9265524265888327,-2.1106667402093615,12.834579120511028,-19.6697755598692,2.2199610980827083,-51.51197189146842
9.139256299331,0.6072855688501679,-6.3357231899103885,19.662046324447537,-16.233829733616922,0.04756417706240255,-3.2877060568304826
3.3405707105902693,4.276212407385891,-6.3093312222519495,17.211427693257775,-16.693446076241734,-0.328197457436841,-19.159281694267957
1.1803397623276035,2.0811796934811113,-9.565407812752015,12.514744030530057,-15.857852843775117,-2.567324410828073,-63.798133966738
6.079159072723766,3.4045449330258535,-6.051824161075431,16.43940456659428,-15.98177649339261,0.17072322404541915,-14.358256603115477
9.432525190798433,-4.7822856392324,-3.6669119905201777,11.24398994868621,-12.52953659008458,0.5463387208019047,-27.560385574455573
8.808588214854348,0.8651306335694917,-5.756654600126412,13.049132056349102,-16.212727878559306,0.31725235398929985,-33.52750470570952
8.480145744070436,-2.166514475307789,-6.4214361588124635,11.227661283163485,-15.18625371187281,-0.9438240985513896,-50.14803652700318
7.268275698015287,-2.9704470410930983,-4.132082310769053,16.07953345869516,-11.251425921720486,-1.0513160779083202,1.9346767149196231
9.551241957058709,1.807782036970421,-3.6971577253573855,13.789202874100376,-17.838675961722117,-0.5975572468475986,-27.946399523079293
3.0881430292898693,0.7304313442694941,-7.5108748649012576,15.96058764457278,-16.07965681400386,-0.9164285908211953,-38.26735062019728
4.9779273507773745,3.3721050221499667,-6.226108750369015,16.412466926366015,-15.20475779324137,-1.1535420222328843,-14.15201938332244
9.807893332557128,0.10229451304148451,-5.641616676550876,18.1380392208354,-10.974153817804646,2.048367690721211,25.24984438610554
9.992969543577935,-3.256009345277604,-4.7175796106373005,15.749683955628239,-18.759873554868463,1.561854206647095,-39.90137473564863
9.494537304867368,-3.3002231894122893,-9.853302090605697,15.674319249360614,-10.05105079333357,0.36228460797228246,-10.897227226150969
8.44201384549189,-4.130057895633148,-7.003346490774559,12.695771742073722,-19.002981657657926,-0.25059312695395203,-73.30915632154681
2.4596040750688952,1.322669488796703,-3.509817001716838,19.359645845711928,-12.756732064627789,-0.8639076281092686,15.241877822344184
9.77810781423361,3.1655040833564154,-7.583058720310685,10.454652794279838,-19.581872209617856,0.23448524983274496,-65.26299103918149
7.73677629665816,1.6299612268977448,-4.521822855409763,17.50279183123674,-16.140092219379415,1.2655440931925834,-4.7849052145297195
4.602774912229538,2.5162530116128865,-4.838857473240336,14.987517212240377,-17.9131035529974,1.2428203941043943,-32.89933589634172
2.530252296430456,1.1881268882654457,-9.523615404564831,17.850651430654743,-12.0999525987315,1.089184516615894,-10.726850283101463
6.47667671775365,0.9020856710619789,-1.9550731191875634,19.462368977290446,-13.153231686302775,0.48616563786342704,27.717938378442003
9.58301863774987,4.3733553509985725,-7.532847862080838,19.65132675501059,-19.31180091511414,-1.3211086460086814,-15.780568481468478
8.007184305374327,-2.024386928921207,-7.895272949577917,19.1963717672925,-13.282607211508871,1.3116223118253723,-3.042046095091978
4.333935078424208,-4.6407849602085545,-6.063702051414043,12.16094723865687,-14.148894839324653,1.064442235663702,-51.53348353643327
5.838315440414915,1.5832482402482881,-7.462420636175191,13.812514175408152,-17.225926834722237,1.0816923891376125,-45.63460468528112
1.5421981848721544,4.032172989116674,-3.8135116517621555,18.366462470929598,-14.118708268562106,1.7856207506411632,9.83255222396223
8.270837296286976,-3.820032273842421,-0.4613408872348508,17.736253749213304,-19.786706987935137,-0.5168601239012954,-26.319619083338324
4.67242289994796,4.342545907215019,-7.601966765968971,12.627618409307109,-19.252519371214618,-1.6394755270930932,-61.051883250180154
7.618292981902596,-2.585708175530569,-4.945718368707296,19.775197087897226,-12.993918498195292,-0.07396708700904765,9.535095325689628
4.027386553367415,-3.6452751113745983,-5.086612276169103,13.45261335549917,-17.572850765846667,-0.7161470225593866,-61.11768617220891
7.62144809208742,-3.8396675655773205,-0.6281750182373074,15.221138797630964,-17.258307476129286,-0.4371095089364711,-25.6700669630637
5.756121250556774,4.679327852181956,-3.251635122375185,14.372892721397495,-16.631646821790415,2.3580632554223584,-12.02366850017399
3.5459237417801615,-4.53398127842023,-6.485876235811104,11.95070104099573,-15.536724171826052,-0.8528145254941846,-65.77325564641663
7.695849379816908,0.6974546945194664,-0.07154020867296929,10.40671632698731,-18.032459527276757,-1.1049348704443156,-39.06820839066797
1.155458608339629,1.1954395092747543,-9.23760980568128,17.00568606068412,-13.635337044142691,0.5628981187654304,-26.27389732089172
6.668997314655608,-1.2718124133593522,-2.4455678047251626,16.854147907493175,-19.78058086865485,0.1003700185441998,-33.57208948558653
4.583636386040446,3.001212998929974,-5.019315360691895,17.219126784258847,-15.082043995126476,-0.2314966038767033,-5.534476327238092
4.8230361477023775,3.7077301347340157,-2.652246020395477,16.479252129876976,-16.38446379531238,-0.5242352733037106,-5.274478777768217
4.655706375523282,-1.252384852442321,-7.706570965919256,14.266875434327723,-17.661684330146656,-1.0459271191733805,-59.95368159837213
1.3988247026664757,-3.810464310656746,-9.663320005248607,19.10884852704811,-13.783512044433742,0.009335995426343066,-33.43451718356728
2.242849637420601,1.0665684544338605,-0.1447681929555813,10.908924246560192,-10.900532306999478,0.07616289423207458,-2.676077848643376
1.298789025177225,2.772970453958145,-2.1231098595799995,19.707596312135465,-15.664184714543886,-1.3662481318211748,6.610675115501712
6.181712731825536,0.7191749853152087,-2.824866592721948,19.346374461435353,-10.616213689695977,-0.6560786879242324,36.59999552978556
9.317416891214787,0.18535511005475946,-2.251148452341524,14.052566984185574,-13.106560278434912,-1.1258081087200833,1.6839704448260693
3.9783296678696156,-3.188402562446213,-2.4815559569268144,15.324320543189083,-19.290060673290338,-1.0633442639451376,-50.7168777670484
6.077786033160129,0.13776516699885644,-8.421242934131477,12.81519634700782,-13.000402806124672,-0.4858045848568946,-34.52834385577491
9.267585327508419,-1.1928803885166515,-3.1425318290812365,13.517361692267146,-14.19382146223044,-0.30361758024091245,-14.493335719145877
4.481602804054468,-1.9390926091002814,-0.2148898342953771,18.667937462743872,-14.027324860815769,0.7405320309636635,13.202638623414998
1.8172019402166406,0.6652072644805527,-0.07330104497422951,14.065943305636033,-18.206559524673043,-0.6910171019321805,-33.263836227812256
4.779530916282646,-0.27709214883438715,-2.2282303927057514,18.74342623763684,-16.7552048485185,-0.2825326390997014,-6.281766726787369
8.234254178262454,1.0405463869715579,-5.309241629925356,16.930282289177537,-16.12908404369157,0.5334192608075409,-12.236492557716026
7.79993857401584,3.8958447901535944,-2.452018128697633,12.457641021515968,-17.137783629207984,0.4007945646315358,-21.658363099334583
7.710030282588612,-2.970391731788183,-0.8822819087401683,13.400386876304417,-13.307433343526476,-0.40324769744567346,-9.266155642230439
1.2723881092128364,-3.7071882033056722,-7.016589846911979,18.455184744427115,-16.386787248191084,0.41615900555532426,-41.27178854059487
1.577881882693194,-2.351086646671563,-5.21985995942773,18.18846900530086,-15.73456479981201,0.5080906337029231,-26.73388915100406
9.138673279072155,-4.85726829445643,-3.1631806607046196,18.383385324751984,-18.74276503527971,0.9839090272018023,-27.50293552875999
5.438613841265667,-3.1052110042623173,-1.3845662212676295,10.45146397542798,-19.563219615418962,-0.0510609705864346,-68.14972900128645
5.412897515370111,-2.420389074483521,-6.46574291155019,14.786540640142842,-12.974843971202379,-0.09789921665628304,-25.312603682067444
7.147406075048735,3.2696931449329245,-5.017662178938526,10.371488428712434,-10.438263775055521,-0.00415019478470736,-5.743047832413525
4.487828821044816,3.6517409807935266,-6.17838451636671,15.528232694404915,-10.401441637873,-2.422281324183579,9.027574839606352
4.679218967069877,1.1514016212412157,-3.9478404845286628,14.533006879115408,-10.646278626110062,0.5386380731873138,7.347281571852718
5.162393316945692,3.737610374398315,-1.4815500023341759,15.293380318877205,-17.227427701951946,0.47694836169983246,-9.809298507876186
3.6620431210230753,4.569956542747768,-2.7670442392388086,14.91292150819291,-15.64638703280676,-0.7732863558827482,-9.121222098424541
6.793859481587457,-3.5118947181447355,-1.649597549763385,15.265781037076863,-16.317190616726542,1.1944119450504125,-22.926181960237365
0.3350777511674774,-2.167133716715146,-1.3098376046326266,14.660932157464254,-11.798605062591736,0.2591218514032219,-7.298443803166926
1.228186549477972,-3.497371505298413,-9.030916251778438,14.013585241501945,-11.205575532677983,1.086621194693562,-39.23831221791765
6.625317961346097,3.7935612387474205,-6.71519272401995,17.647319844745887,-11.171377913242432,1.8662648789559735,21.84514536608546
3.022411394440824,1.9832403313406033,-3.4332970111018764,15.405206306182365,-11.524630245835226,-1.3465423333381565,5.79306346105826
9.10749940756759,-4.379263760217723,-7.0755659357647,11.394337230780343,-10.222944748325883,-0.5692182532042538,-27.160256797834627
8.772871966428452,-0.655412897621229,-4.368357187470499,19.732310795133127,-17.49461265423451,0.6381622221593528,-6.561883237470837
4.36799360456739,4.9729698590493605,-3.4357542596377737,14.499788769635927,-16.880164416841357,0.34040462630968216,-17.529758278827057
2.0217761656737254,-3.9678751222272846,-7.569963673743572,19.39714794250734,-19.376302934260195,-1.919350298489949,-58.33135592182313
3.2956811148996144,3.1485965431021565,-0.20452395048935834,12.08497364987656,-14.052477663853239,1.252668296664773,-6.418273379923598
6.036974026912306,4.980892277831796,-3.94177111153717,14.21610251061795,-10.594548311327271,1.175025401182227,20.937788527479686
9.600590399108276,0.04674912806450937,-2.594675764607456,12.245065707229099,-13.092830164140711,-0.7202569674052043,-8.089184292123731
5.84431841597131,-2.9201272715231195,-6.85740464760409,19.172006962120022,-13.426643688005587,0.11609294224296536,-8.085097948233546
2.581039181071608,-1.4993204384861167,-2.4513711692549043,17.22674562157821,-13.150754433393137,-1.9823196778573249,-2.8944858006598566
9.221850375488676,2.5032642094625404,-3.7447297226929486,14.25087623722006,-15.489435611210656,-0.8001903299405009,-10.507848322510961
1.438166929015663,-1.290749581619827,-5.281863635073356,19.62024632576285,-14.352551246649545,-0.2328382235531964,-9.370283501757806
2.865277020265591,-4.412475897393236,-1.9936615605273076,16.33486422005035,-15.31182992176969,0.011506521806677548,-24.666671802317484
4.87399137502845,-2.253188137167179,-9.93134672911723,17.254236237333735,-11.17566964946677,1.6212527408920316,-14.898552547153457
5.5677872713094505,0.31309050136985483,-8.768196737794181,15.674737169440746,-13.005625691623418,-1.26176262662457,-22.919771833609598
2.0614861235555604,-0.2913965494224291,-8.541554946195905,16.658232775669976,-17.459198425594554,-1.7854275922843585,-53.1668914534416
9.457155440102548,-3.0667466463347868,-3.684032066304967,19.995300566267233,-11.705506073377041,0.9145115320358711,26.63592059909065
9.119561813653595,4.20510029297165,-2.2555023720026943,11.43577559253676,-15.532435402671595,0.4606836580874194,-12.722635777046989
2.680550089599479,0.3756908410556248,-5.517033906681648,11.294752518138768,-19.205951074138156,-0.060951123252377636,-73.40285790174823
1.6506403904900513,-3.087529868506161,-4.939084693860789,19.486754851081777,-13.517802519378932,2.1306894225351476,-6.2599990383111015
6.1711752574036005,4.808758767416425,-0.2160186644981703,18.44761043551056,-17.08192048290643,1.0607132810439281,17.711794720221928
6.610246398158558,0.3417629809311702,-0.1054672445733651,19.276473106774745,-10.467228131815927,-0.034951477657283424,48.36795802613805
4.086570823315351,-4.253148607969258,-5.9494798386438275,11.855899153323392,-11.32838447474345,-1.0452408368975648,-37.12027545059368
4.4035453683074905,3.6902331332076965,-1.3552973137256448,11.019148032511529,-14.031700286239763,0.24358826683243823,-13.394272406713009
1.2797403908228322,-2.252288607302595,-6.976068348691208,14.711013599457326,-13.786965263466417,1.7556388883763063,-38.51274313016253
0.9532269312236452,-0.08131496529433324,-0.7824162743362191,17.18539201540468,-10.159646680297534,0.3992449042978603,24.901168768755483
8.895854083386968,-3.3882286741883085,-4.506192651458965,13.410752990531178,-14.176392111952172,-1.5879958518662023,-28.990332032550207
7.599081864189635,-4.420163451569694,-5.862092282286564,16.63711157886975,-14.897585655437169,-1.3863105455674942,-28.09696233931783
1.8618300815756406,-4.527442735392891,-3.033050366106959,19.33145658797308,-18.826983631960992,-0.14911852451604599,-37.444606883871835
9.205029669874481,-1.7344238144837263,-9.65094852221762,16.93127474265338,-16.30933505575342,-0.22512436617028078,-37.82176717999658
9.815890421416306,-1.9179081058614003,-4.1190333481197925,12.64949777789808,-13.022573366409253,-3.6832890237901807,-20.169317199986054
9.415205214441542,-2.0016470256049015,-7.737091967686983,10.762957632009416,-19.9164341074563,-1.7194167705810584,-84.52613177395135
9.713971367588659,-2.009115868911345,-4.964398626655399,16.86406596558642,-17.421399045224305,0.643329468434263,-25.02173435315778
1.05979791228069,-3.890726008553992,-9.275739703176601,19.50751450867672,-12.991297247764201,1.3910079285451218,-24.674744028463486
2.0610924683486784,3.7215847324485036,-4.01260868370315,13.004898541525716,-19.343735703941284,-0.4465396705973723,-51.24795678738623
7.18630658435773,-2.322121964059587,-7.029148417759904,17.347943150284557,-13.412373920273616,2.29070818085045,-11.154165983871389
6.31985654784931,-4.13823139361916,-0.2497270210818101,11.171985953023894,-12.497992554550308,1.0725174440893115,-17.829397287579173
3.28603865797785,-0.4143923940391394,-7.243101054304079,16.809700060167888,-16.94640321956279,0.5726861149715903,-39.700736984943745
3.784475366769416,3.764551680715103,-1.136321202140678,11.01717214348012,-16.947038314798917,-1.5618194119879736,-32.84086761625944
0.22986384945829608,-4.391094141810571,-9.28455585606026,14.060330556568768,-14.529074873821319,0.8312733731634911,-64.89330123767674
0.8425188708814513,-2.454587068086159,-8.729744582457922,16.07926213970729,-12.19674051179245,0.07735874612630306,-32.30447541841923
8.45885458602787,1.3742270392638662,-5.709485279439774,19.106688235022645,-17.308812837328848,1.2181034534750745,-7.898883223296557
